Options:
Model:                           Continuous: Regression
Tree File Name:                  InterpolatingAll.trees
Data File Name:                  InterpolatingAll.txt
Log File Name:                   InterpolatingAll.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1193083227
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         100000
MCMC ML Start:                   False
Schedule File:                   InterpolatingAll.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Load Model:                      GenomeCellModel.bin
Estimating values for taxa and Sites
	Tyrannosaurus       
Restrictions:
    Alpha                        None
    Beta-2                       None
Prior Information:
    Priors
        AncState-Dep - uniform -100.00 100.00 
        Alpha - uniform -100.00 100.00 
        Beta-2 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       26
     Sites:                      1
Iteration	Lh	Tree No	Model No	Alpha	Beta 1	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-1	Est Tyrannosaurus - Dep	
101000	2.771301	1	31	-0.116486071687	0.235231071494	0.000288374820	0.149434980144	0.007429801581	0.008735136536	0.695541	0.129757	0.999384927627	
102000	3.484743	1	289	-0.195388045199	0.272643611814	0.000272975185	0.186584022231	0.006972231440	0.008571544733	0.676715	0.126245	0.665564068746	
103000	2.450745	1	527	-0.845657931938	0.341220033352	0.000295574007	0.197112597772	0.007194997082	0.008961402386	0.704170	0.131366	0.489472975082	
104000	3.173266	1	148	-0.418379363357	0.319943178236	0.000279594601	0.193806424126	0.007068415803	0.008767640942	0.684871	0.127766	0.559225033479	
105000	3.442733	1	178	-0.598918054365	0.350456118976	0.000273858747	0.180781198940	0.006971472098	0.008509902469	0.677809	0.126449	0.731998600957	
106000	2.213431	1	927	-1.008750516677	0.364895807123	0.000301019224	0.185429317974	0.006968247535	0.008554503236	0.710626	0.132571	0.679704322339	
107000	1.587146	1	638	-0.358736034378	0.328784107384	0.000315876069	0.139931379086	0.007669946276	0.008917830612	0.727952	0.135803	1.068881730735	
108000	1.458129	1	690	-0.667795755569	0.333236748830	0.000319026547	0.199510159823	0.008278846510	0.010342225591	0.731573	0.136479	0.195948185018	
109000	2.514860	1	612	-1.012354595531	0.400384693601	0.000294119842	0.200274323439	0.007550219071	0.009441011202	0.702435	0.131043	0.363739854151	
110000	1.053927	1	958	-0.362820792220	0.333518858174	0.000329101679	0.131948586317	0.007904929712	0.009106522480	0.743035	0.138617	1.126052137252	
111000	3.186190	1	294	-0.384175726023	0.265597682048	0.000279316766	0.181320618335	0.006969734326	0.008513386904	0.684530	0.127703	0.726249251537	
112000	2.874095	1	61	-0.109367883240	0.215765985789	0.000286103552	0.194534810919	0.007088980706	0.008801101279	0.692797	0.129245	0.545730416405	
113000	2.584872	1	53	-0.864263385774	0.359217571286	0.000292540095	0.199762091908	0.007438143194	0.009294914823	0.700546	0.130690	0.397706867375	
114000	3.454940	1	466	-0.742753347836	0.342359900438	0.000273601725	0.185516979156	0.006968473358	0.008555701200	0.677491	0.126389	0.678649577004	
115000	3.637780	1	341	-0.358200260795	0.292786004318	0.000269780555	0.189520806089	0.006993774720	0.008629184774	0.672743	0.125504	0.626771984828	
116000	-0.247417	1	692	-0.258994111507	0.279231191144	0.000363751209	0.095739467445	0.009432849130	0.010431561248	0.781171	0.145732	1.390688120975	
117000	3.210357	1	87	-0.741806056091	0.355754350898	0.000278798016	0.164020466460	0.007145102927	0.008546983078	0.683894	0.127584	0.885955681244	
118000	2.238640	1	424	0.129294534394	0.197596606318	0.000300436073	0.138039205464	0.007722846719	0.008959626433	0.709938	0.132442	1.082497986790	
119000	2.009257	1	704	-0.455436421159	0.284999827268	0.000305784268	0.139230174655	0.007689350641	0.008933108962	0.716229	0.133616	1.073933863687	
120000	2.867706	1	127	0.354904060309	0.147851934669	0.000286244211	0.167749670256	0.007090044404	0.008519124776	0.692967	0.129277	0.854709480542	
121000	3.425003	1	62	-0.398526288819	0.278834645658	0.000274232499	0.192185374138	0.007032247531	0.008705273841	0.678272	0.126535	0.586799801149	
122000	1.960847	1	415	0.728937549480	0.111681717637	0.000306925095	0.184844267995	0.006967044992	0.008546888304	0.717563	0.133865	0.686669697007	
123000	3.457257	1	469	-0.901461432054	0.384906409766	0.000273552948	0.180663934940	0.006971891790	0.008509196760	0.677431	0.126378	0.733238880724	
124000	2.942237	1	198	0.291507731056	0.187732478080	0.000284607809	0.175789153200	0.007001154277	0.008494372895	0.690983	0.128906	0.782187844122	
125000	3.485589	1	391	-0.880614669248	0.385022984522	0.000272957427	0.181002531489	0.006970720437	0.008511284473	0.676693	0.126240	0.729648381458	
126000	3.549285	1	455	-0.727085151923	0.364469272916	0.000271623294	0.188654807050	0.006985499156	0.008609774503	0.675037	0.125932	0.638692039723	
127000	3.269144	1	494	-0.689568726728	0.326493877976	0.000277540112	0.191743072843	0.007024274109	0.008690645107	0.682350	0.127296	0.593838968574	
128000	3.177285	1	921	-0.632742288613	0.349784139757	0.000279508172	0.162156618147	0.007175513072	0.008564265384	0.684765	0.127746	0.901144703980	
129000	3.447382	1	47	0.063142510992	0.210113199835	0.000273760834	0.177786427633	0.006986537540	0.008497229643	0.677688	0.126426	0.762701761665	
130000	3.273803	1	269	-0.959210732653	0.411240007400	0.000277440655	0.180783394142	0.006971464382	0.008509915854	0.682227	0.127273	0.731975350629	
131000	3.182984	1	414	-0.262356472555	0.294159873969	0.000279385666	0.190174000212	0.007001254003	0.008645380619	0.684615	0.127718	0.617468920770	
132000	2.064240	1	354	-1.445774800321	0.510920073253	0.000304493696	0.173174622606	0.007025121421	0.008496499518	0.714716	0.133334	0.806704984073	
133000	1.440639	1	893	-0.230183133650	0.305350060529	0.000319456055	0.136094045320	0.007779023279	0.009004479291	0.732065	0.136570	1.096445970217	
134000	3.459153	1	513	-0.909747931079	0.382511896803	0.000273513055	0.184149528894	0.006966276708	0.008538668488	0.677381	0.126369	0.694781610384	
135000	2.316486	1	465	-0.804297528661	0.406760598508	0.000298642397	0.164200743565	0.007142261187	0.008545426587	0.707815	0.132047	0.884472467294	
136000	2.757238	1	443	-0.351222565830	0.262677207179	0.000288686943	0.198570567858	0.007296401009	0.009104233906	0.695917	0.129827	0.447119219326	
137000	3.705343	1	308	-0.419444653671	0.299383403257	0.000268382086	0.179287947889	0.006977885517	0.008502233517	0.670997	0.125178	0.747551302723	
138000	2.446826	1	922	-0.776003420245	0.387150313779	0.000295663118	0.151403183438	0.007385358417	0.008703023948	0.704276	0.131386	0.984669527410	
139000	2.798997	1	27	-0.969228932898	0.395899061485	0.000287761104	0.199495635635	0.007397703819	0.009241303544	0.694801	0.129619	0.410941542700	
140000	2.278686	1	249	-0.384684308900	0.291089578893	0.000299512014	0.136739989438	0.007760165159	0.008989371759	0.708845	0.132239	1.091819070361	
141000	3.581476	1	668	-0.359485063800	0.285584309614	0.000270951519	0.192186048229	0.007032260240	0.008705296838	0.674202	0.125776	0.586788930753	
142000	1.335852	1	189	-0.814724524582	0.384009194553	0.000322041440	0.199637357503	0.008243492085	0.010299696222	0.735021	0.137122	0.202780670304	
143000	2.907622	1	244	0.321057088845	0.156152991707	0.000285366652	0.190857647237	0.007010345910	0.008663921602	0.691904	0.129078	0.607411866273	
144000	2.455880	1	941	-1.401721651025	0.495095468990	0.000295457266	0.177739740387	0.006986839865	0.008497114852	0.704030	0.131340	0.763165603114	
145000	1.478975	1	809	-0.127221039708	0.245762062406	0.000318515382	0.200131346840	0.008085041787	0.010107961795	0.730986	0.136369	0.234633207656	
